raceId,driverId,lap,position,time,milliseconds
860,814,1,15,01:50.8,110849
860,814,2,13,01:36.2,96182
860,814,3,13,01:35.8,95767
860,814,4,13,01:35.4,95422
860,814,5,13,01:35.6,95600
860,814,6,13,01:35.0,94958
860,814,7,13,01:34.8,94821
860,814,8,13,01:34.8,94755
860,814,9,13,01:34.6,94613
860,814,10,13,01:35.3,95315
860,814,11,11,01:36.7,96687
860,814,12,10,01:35.3,95318
860,814,13,15,01:55.7,115738
860,814,14,14,01:39.8,99845
860,814,15,14,01:33.6,93566
860,814,16,14,01:33.4,93436
860,814,17,14,01:33.8,93763
860,814,18,13,01:33.8,93751
860,814,19,12,01:33.5,93503
860,814,20,12,01:34.1,94104
860,814,21,12,01:33.4,93355
860,814,22,12,01:33.4,93358
860,814,23,12,01:33.0,93007
860,814,24,11,01:33.0,93010
860,814,25,11,01:33.6,93604
860,814,26,11,01:33.5,93536
860,814,27,11,01:34.1,94078
860,814,28,10,01:35.8,95794
860,814,29,10,01:33.1,93123
860,814,30,10,01:32.8,92810
860,814,31,9,01:33.0,92978
860,814,32,9,01:32.7,92674
860,814,33,12,01:53.4,113392
860,814,34,12,01:38.8,98771
860,814,35,12,01:31.9,91916
860,814,36,12,01:32.3,92298
860,814,37,11,01:57.7,117698
860,814,38,11,01:56.3,116308
860,814,39,11,02:16.2,136243
860,814,40,11,02:41.2,161174
860,814,41,11,02:14.7,134698
860,814,42,11,01:35.8,95773
860,814,43,11,01:33.0,92963
860,814,44,11,01:32.4,92400
860,814,45,11,01:31.8,91834
860,814,46,11,01:32.0,92042
860,814,47,11,01:32.0,91986
860,814,48,11,01:32.2,92197
860,814,49,11,01:31.9,91855
860,814,50,13,01:34.1,94145
860,814,51,13,01:31.4,91391
860,814,52,13,01:31.4,91378
860,814,53,13,01:31.2,91233
860,814,54,13,01:31.5,91491
860,814,55,13,01:30.9,90891
860,814,56,13,01:30.7,90747
860,814,57,13,01:30.6,90605
860,814,58,10,01:34.6,94553
860,818,1,16,01:52.1,112099
860,818,2,15,01:37.9,97919
860,818,3,14,01:35.2,95159
860,818,4,14,01:34.6,94567
860,818,5,14,01:35.1,95085
860,818,6,14,01:34.7,94667
860,818,7,14,01:35.1,95057
860,818,8,14,01:35.1,95050
860,818,9,14,01:34.7,94660
860,818,10,14,01:35.2,95247
860,818,11,12,01:35.9,95927
860,818,12,11,01:35.8,95765
860,818,13,9,01:35.0,95048
860,818,14,7,01:34.5,94451
860,818,15,7,01:34.5,94540
860,818,16,6,01:34.0,93985
860,818,17,5,01:34.3,94294
860,818,18,6,01:36.2,96191
860,818,19,13,01:57.3,117339
860,818,20,13,01:39.0,98992
860,818,21,13,01:32.5,92475
860,818,22,13,01:32.4,92353
860,818,23,13,01:32.0,91978
860,818,24,12,01:31.9,91947
860,818,25,12,01:31.8,91760
860,818,26,12,01:32.0,92007
860,818,27,12,01:34.0,93968
860,818,28,11,01:35.6,95632
860,818,29,11,01:33.3,93314
860,818,30,11,01:32.7,92672
860,818,31,12,01:44.1,104134
860,818,32,12,01:31.9,91882
860,818,33,11,01:31.9,91924
860,818,34,11,01:31.7,91697
860,818,35,11,01:31.8,91775
860,818,36,10,01:32.4,92369
860,818,37,12,02:15.8,135848
860,818,38,12,02:00.9,120898
860,818,39,12,02:12.7,132696
860,818,40,12,02:40.9,160916
860,818,41,12,02:13.9,133946
860,818,42,12,01:35.8,95809
860,818,43,12,01:32.9,92925
860,818,44,12,01:32.2,92245
860,818,45,12,01:32.0,91986
860,818,46,12,01:31.9,91873
860,818,47,12,01:32.3,92324
860,818,48,12,01:32.2,92216
860,818,49,12,01:31.5,91453
860,818,50,11,01:31.5,91519
860,818,51,11,01:30.3,90341
860,818,52,11,01:30.3,90274
860,818,53,11,01:30.8,90751
860,818,54,11,01:32.0,92025
860,818,55,11,01:31.5,91541
860,818,56,11,01:30.9,90940
860,818,57,11,01:31.9,91909
860,818,58,11,01:37.0,97049
860,5,1,17,01:53.0,113018
860,5,2,16,01:37.7,97690
860,5,3,16,01:38.1,98084
860,5,4,16,01:37.7,97656
860,5,5,16,01:37.5,97540
860,5,6,16,01:37.8,97799
860,5,7,15,01:35.6,95634
860,5,8,15,01:35.2,95239
860,5,9,15,01:35.1,95140
860,5,10,15,01:35.7,95702
860,5,11,13,01:35.3,95270
860,5,12,13,01:35.9,95882
860,5,13,11,01:35.5,95464
860,5,14,16,01:55.7,115735
860,5,15,19,01:42.5,102491
860,5,16,18,01:35.6,95637
860,5,17,17,01:34.9,94884
860,5,18,17,01:34.4,94357
860,5,19,17,01:35.2,95198
860,5,20,16,01:34.7,94697
860,5,21,16,01:34.7,94669
860,5,22,16,01:34.9,94899
860,5,23,16,01:34.2,94157
860,5,24,16,01:33.8,93768
860,5,25,16,01:33.9,93949
860,5,26,16,01:33.7,93693
860,5,27,16,01:33.8,93842
860,5,28,16,01:34.2,94201
860,5,29,16,01:34.0,94022
860,5,30,15,01:34.0,94002
860,5,31,15,01:34.9,94923
860,5,32,15,01:34.2,94161
860,5,33,15,01:35.0,94972
860,5,34,17,01:56.8,116776
860,5,35,16,01:41.7,101693
860,5,36,16,01:49.7,109691
860,5,37,16,02:53.8,173810
860,5,38,16,02:18.3,138332
860,819,1,18,01:55.7,115732
860,819,2,18,01:40.3,100285
860,819,3,18,01:38.4,98405
860,819,4,18,01:38.2,98239
860,819,5,18,01:38.6,98622
860,819,6,18,01:38.1,98092
860,819,7,18,01:37.9,97852
860,819,8,18,01:37.5,97509
860,819,9,18,01:37.2,97196
860,819,10,18,01:37.3,97308
860,819,11,17,01:37.4,97446
860,819,12,17,01:37.1,97124
860,819,13,17,01:37.2,97156
860,819,14,18,01:37.9,97912
860,819,15,17,01:37.0,96986
860,819,16,17,01:37.5,97499
860,819,17,19,01:39.4,99433
860,819,18,19,01:37.9,97889
860,819,19,19,01:37.5,97468
860,819,20,18,01:37.2,97234
860,819,21,19,01:58.8,118777
860,819,22,19,01:47.8,107798
860,819,23,19,01:38.5,98511
860,819,24,19,01:36.3,96344
860,819,25,19,01:36.7,96664
860,819,26,19,01:36.9,96874
860,819,27,19,01:39.4,99425
860,819,28,19,01:36.9,96862
860,819,29,19,01:39.1,99128
860,819,30,19,01:43.4,103359
860,819,31,19,01:39.4,99385
860,819,32,19,01:38.2,98171
860,819,33,19,01:37.2,97168
860,819,34,19,01:38.5,98540
860,819,35,18,02:31.2,151240
860,819,36,18,02:23.8,143794
860,819,37,18,02:22.3,142290
860,819,38,18,01:56.2,116159
860,819,39,17,01:39.3,99311
860,819,40,17,01:37.3,97345
860,819,41,17,01:36.2,96196
860,819,42,17,01:36.6,96597
860,819,43,17,01:36.3,96252
860,819,44,17,01:35.3,95295
860,819,45,17,01:35.0,95011
860,819,46,17,01:39.0,99001
860,819,47,16,01:36.7,96733
860,819,48,16,01:35.8,95756
860,819,49,16,01:35.8,95829
860,819,50,16,01:39.3,99320
860,819,51,16,01:54.8,114810
860,819,52,16,01:54.0,113956
860,819,53,15,01:43.3,103299
860,808,1,19,01:55.8,115829
860,808,2,17,01:37.6,97612
860,808,3,17,01:36.5,96479
860,808,4,17,01:37.0,97006
860,808,5,17,01:37.8,97796
860,808,6,17,01:37.5,97483
860,808,7,16,01:36.0,96031
860,808,8,16,01:35.5,95532
860,808,9,16,01:35.3,95263
860,808,10,16,01:35.7,95670
860,808,11,14,01:35.2,95152
860,808,12,14,01:35.1,95051
860,808,13,12,01:36.0,95990
860,808,14,11,01:35.2,95194
860,808,15,11,01:34.2,94190
860,808,16,11,01:34.3,94317
860,808,17,11,01:35.0,94951
860,808,18,15,01:57.0,117001
860,808,19,16,01:40.7,100653
860,808,20,15,01:35.1,95131
860,808,21,15,01:33.7,93740
860,808,22,15,01:35.3,95282
860,808,23,15,01:33.8,93844
860,808,24,15,01:33.9,93947
860,808,25,15,01:33.8,93771
860,808,26,15,01:33.4,93400
860,808,27,15,01:33.2,93214
860,808,28,15,01:33.7,93709
860,808,29,15,01:34.8,94774
860,808,30,14,01:33.8,93778
860,808,31,14,01:33.3,93254
860,808,32,14,01:33.8,93780
860,808,33,14,01:36.2,96150
860,808,34,14,01:33.9,93939
860,811,1,20,02:16.9,136893
860,811,2,19,01:42.3,102348
860,811,3,19,01:36.2,96241
860,811,4,19,01:36.4,96368
860,811,5,19,01:35.7,95740
860,811,6,19,01:35.5,95524
860,811,7,19,01:35.4,95434
860,811,8,19,01:35.9,95925
860,811,9,19,01:35.0,95029
860,811,10,19,01:35.5,95465
860,811,11,18,01:35.4,95358
860,811,12,18,01:34.9,94879
860,811,13,18,01:35.8,95783
860,811,14,17,01:35.3,95339
860,811,15,16,01:34.1,94096
860,811,16,16,01:34.2,94194
860,811,17,16,01:35.1,95148
860,811,18,14,01:34.8,94847
860,811,19,14,01:35.3,95269
860,811,20,14,01:34.6,94588
860,811,21,14,01:34.6,94601
860,811,22,14,01:34.6,94642
860,811,23,14,01:34.3,94304
860,811,24,14,01:34.5,94513
860,811,25,14,01:35.1,95132
860,811,26,14,01:34.2,94193
860,811,27,14,01:34.3,94288
860,811,28,14,01:34.2,94234
860,811,29,13,01:33.9,93883
860,811,30,16,01:54.9,114934
860,811,31,16,01:41.4,101386
860,811,32,16,01:34.5,94457
860,811,33,16,01:32.1,92100
860,811,34,15,01:31.9,91872
860,811,35,14,01:31.8,91807
860,811,36,14,01:41.6,101630
860,811,37,14,01:57.3,117340
860,811,38,14,01:37.4,97438
860,811,39,14,02:05.3,125271
860,811,40,14,02:37.6,157642
860,811,41,14,02:13.2,133187
860,811,42,15,01:37.4,97401
860,811,43,15,01:33.1,93142
860,811,44,15,01:31.8,91841
860,811,45,15,01:31.9,91866
860,811,46,15,01:32.0,92021
860,811,47,15,02:51.4,171417
860,811,48,15,01:40.5,100476
860,811,49,15,01:30.9,90855
860,811,50,15,01:32.0,91999
860,811,51,15,01:33.5,93469
860,811,52,15,01:31.1,91119
860,817,1,21,02:37.3,157333
860,817,2,20,01:44.1,104100
860,817,3,20,01:35.1,95145
860,817,4,20,01:34.2,94200
860,817,5,20,01:34.3,94304
860,817,6,20,01:34.1,94056
860,817,7,20,01:34.0,94042
860,817,8,20,01:34.7,94747
860,817,9,20,01:34.1,94054
860,817,10,20,01:34.0,94037
860,817,11,19,01:33.8,93823
860,817,12,19,01:34.0,93967
860,817,13,19,01:34.0,94020
860,817,14,19,01:34.1,94115
860,817,15,18,01:35.2,95190
860,817,16,19,01:37.2,97221
860,817,17,18,01:36.7,96653
860,817,18,18,01:34.6,94590
860,817,19,18,01:34.8,94772
860,817,20,17,01:35.0,94966
860,817,21,17,01:35.4,95367
860,817,22,17,01:55.0,115031
860,817,23,17,01:42.5,102451
860,817,24,17,01:32.9,92939
860,817,25,17,01:33.0,92958
860,817,26,17,01:32.8,92776
860,817,27,17,01:32.4,92449
860,817,28,17,01:32.2,92197
860,817,29,17,01:31.8,91797
860,817,30,17,01:31.6,91598
860,817,31,17,01:38.0,98002
860,817,32,17,01:32.9,92929
860,817,33,17,01:32.3,92312
860,817,34,16,01:32.2,92165
860,817,35,15,01:31.8,91789
860,817,36,15,01:42.2,102248
860,817,37,15,01:57.3,117281
860,817,38,15,01:57.7,117707
860,817,39,15,01:47.2,107177
860,817,40,15,02:35.9,155887
860,817,41,15,02:11.2,131166
860,817,42,14,01:36.8,96826
860,817,43,14,01:32.6,92579
860,817,44,14,01:31.8,91840
860,817,45,14,01:32.3,92274
860,817,46,14,01:31.9,91899
860,817,47,13,01:33.2,93183
860,817,48,13,01:31.0,91029
860,817,49,13,01:30.7,90669
860,817,50,12,01:31.4,91389
860,817,51,12,01:30.6,90636
860,817,52,12,01:30.6,90630
860,817,53,12,01:30.6,90592
860,817,54,12,01:31.5,91483
860,817,55,12,01:31.5,91547
860,817,56,12,01:30.8,90824
860,817,57,12,01:31.6,91584
860,817,58,9,01:36.6,96576
861,1,1,1,02:03.7,123650
861,1,2,1,02:05.1,125093
861,1,3,1,02:07.9,127896
861,1,4,1,02:11.2,131167
861,1,5,1,02:18.6,138582
861,1,6,1,02:32.2,152162
861,1,7,1,02:57.2,177241
861,1,8,1,03:03.9,183907
861,1,9,1,52:17.0,3137033
861,1,10,1,02:54.4,174404
861,1,11,1,02:47.7,167695
861,1,12,1,02:45.8,165848
861,1,13,1,02:51.7,171736
861,1,14,2,02:08.1,128096
861,1,15,6,02:31.0,151013
861,1,16,3,02:03.7,123736
861,1,17,3,02:03.3,123346
861,1,18,3,02:02.7,122688
861,1,19,3,02:02.6,122632
861,1,20,3,02:02.4,122366
861,1,21,3,02:01.8,121750
861,1,22,3,02:01.6,121607
861,1,23,3,02:01.5,121493
861,1,24,3,02:01.5,121512
861,1,25,3,02:00.7,120739
861,1,26,3,02:00.1,120113
861,1,27,3,01:59.8,119774
861,1,28,3,01:59.4,119362
861,1,29,3,01:59.0,118969
861,1,30,3,01:58.5,118465
861,1,31,3,01:57.7,117726
861,1,32,3,01:57.0,117032
861,1,33,3,01:56.9,116884
861,1,34,3,01:56.3,116341
861,1,35,3,01:55.8,115806
861,1,36,3,01:54.9,114866
861,1,37,3,01:54.7,114728
861,1,38,3,01:54.5,114470
861,1,39,3,01:53.6,113598
861,1,40,3,01:53.4,113435
861,1,41,2,01:56.3,116261
861,1,42,3,02:08.3,128256
861,1,43,3,01:43.9,103897
861,1,44,3,01:43.7,103696
861,1,45,3,01:42.7,102708
861,1,46,3,01:42.3,102293
861,1,47,3,01:43.4,103358
861,1,48,3,01:42.1,102059
861,1,49,3,01:42.1,102087
861,1,50,3,01:41.5,101539
861,1,51,3,01:41.7,101690
861,1,52,3,01:41.7,101728
861,1,53,3,01:41.8,101790
861,1,54,3,01:41.7,101714
861,1,55,3,01:41.8,101763
861,1,56,3,01:42.6,102603
861,18,1,2,02:04.7,124743
861,18,2,2,02:05.7,125677
861,18,3,2,02:08.2,128213
861,18,4,3,02:16.3,136303
861,18,5,6,02:31.6,151560
861,18,6,2,02:14.9,134920
861,18,7,2,02:56.7,176697
861,18,8,2,03:03.0,182971
861,18,9,2,52:17.0,3137014
861,18,10,2,02:53.6,173619
861,18,11,2,02:47.6,167580
861,18,12,2,02:45.9,165914
861,18,13,8,02:56.2,176162
861,18,14,16,02:25.7,145698
861,18,15,13,02:14.1,134083
861,18,16,21,02:35.1,155071
861,18,17,20,02:00.9,120936
861,18,18,20,02:02.0,122008
861,18,19,20,02:02.6,122586
861,18,20,20,02:03.3,123324
861,18,21,20,02:03.0,123047
861,18,22,20,02:02.4,122372
861,18,23,19,02:03.3,123261
861,18,24,19,02:04.8,124808
861,18,25,19,02:17.2,137223
861,18,26,19,01:58.3,118329
861,18,27,19,01:58.3,118284
861,18,28,19,01:58.1,118091
861,18,29,18,01:58.2,118178
861,18,30,18,01:58.1,118095
861,18,31,17,01:59.0,119018
861,18,32,17,01:57.4,117402
861,18,33,17,01:59.1,119064
861,18,34,17,02:00.0,119958
861,18,35,16,01:56.4,116410
861,18,36,15,01:56.1,116084
861,18,37,15,01:56.2,116167
861,18,38,15,01:54.5,114476
861,18,39,15,01:58.0,118014
861,18,40,16,02:10.2,130173
861,18,41,16,01:47.1,107070
861,18,42,16,01:46.0,105968
861,18,43,16,01:44.8,104842
861,18,44,16,01:44.9,104889
861,18,45,16,01:44.1,104126
861,18,46,14,01:42.5,102512
861,18,47,14,01:44.6,104563
861,18,48,14,01:42.6,102596
861,18,49,14,01:42.7,102731
861,18,50,14,01:42.1,102100
861,18,51,14,01:42.3,102314
861,18,52,14,01:42.4,102359
861,18,53,14,01:42.6,102585
861,18,54,14,01:42.8,102757
861,18,55,13,01:42.4,102370
861,18,56,14,01:44.2,104216
861,17,1,3,02:05.7,125725
861,17,2,3,02:06.4,126427
861,17,3,3,02:09.1,129052
861,17,4,2,02:13.5,133473
861,17,5,2,02:19.8,139793
861,17,6,4,02:35.5,155456
861,17,7,4,02:49.3,169332
861,17,8,4,03:03.8,183839
861,17,9,3,52:16.2,3136250
861,17,10,4,02:54.6,174611
861,17,11,4,02:47.2,167197
861,17,12,4,02:45.5,165512
861,17,13,3,02:51.6,171618
861,17,14,5,02:11.9,131916
861,17,15,10,02:28.5,148513
861,17,16,7,02:06.3,126252
861,17,17,7,02:04.5,124539
861,17,18,7,02:03.3,123297
861,17,19,7,02:03.4,123375
861,17,20,7,02:03.4,123420
861,17,21,7,02:02.8,122844
861,17,22,7,02:02.5,122519
861,17,23,7,02:02.4,122413
861,17,24,7,02:03.4,123415
861,17,25,6,02:01.2,121224
861,17,26,6,02:00.6,120563
861,17,27,6,02:00.6,120575
861,17,28,6,01:59.5,119488
861,17,29,6,01:58.7,118705
861,17,30,6,01:59.4,119428
861,17,31,6,01:58.5,118505
861,17,32,6,01:57.5,117509
861,17,33,6,01:57.0,117031
861,17,34,6,01:56.3,116279
861,17,35,6,01:55.8,115801
861,17,36,6,01:55.9,115927
861,17,37,6,01:54.6,114570
861,17,38,6,01:54.6,114585
861,17,39,6,01:58.0,117996
861,17,40,8,02:13.3,133250
861,17,41,5,01:46.0,105975
861,17,42,5,01:43.7,103724
861,17,43,5,01:43.1,103077
861,17,44,5,01:43.0,102958
861,17,45,5,01:42.2,102230
861,17,46,5,01:42.0,102029
861,17,47,4,01:43.3,103260
861,17,48,4,01:41.8,101820
861,17,49,4,01:41.9,101896
861,17,50,4,01:41.6,101602
861,17,51,4,01:41.7,101655
861,17,52,4,01:41.0,101017
861,17,53,4,01:41.1,101142
861,17,54,4,01:41.9,101881
861,17,55,4,01:41.4,101370
861,17,56,4,01:41.6,101640
861,20,1,4,02:06.7,126725
861,20,2,4,02:06.9,126856
861,20,3,4,02:10.7,130650
861,20,4,4,02:13.7,133699
861,20,5,3,02:23.4,143382
861,20,6,6,02:39.1,159096
861,20,7,6,02:41.8,161803
861,20,8,6,03:02.7,182702
861,20,9,6,52:16.9,3136891
861,20,10,6,02:54.2,174214
861,20,11,6,02:46.7,166730
861,20,12,6,02:45.3,165285
861,20,13,5,02:51.1,171127
861,20,14,4,02:08.8,128815
861,20,15,2,02:09.5,129483
861,20,16,5,02:25.9,145914
861,20,17,5,02:03.6,123578
861,20,18,5,02:03.5,123509
861,20,19,5,02:03.4,123402
861,20,20,5,02:03.0,122989
861,20,21,5,02:02.3,122323
861,20,22,5,02:02.8,122765
861,20,23,4,02:01.0,120951
861,20,24,4,02:01.2,121203
861,20,25,4,02:00.7,120681
861,20,26,4,02:00.4,120416
861,20,27,4,02:00.2,120221
861,20,28,4,01:59.6,119573
861,20,29,4,01:59.0,118990
861,20,30,4,01:58.6,118571
861,20,31,4,01:58.3,118269
861,20,32,4,01:57.0,116964
861,20,33,4,01:56.6,116613
861,20,34,4,01:56.2,116233
861,20,35,4,01:56.0,115997
861,20,36,4,01:55.6,115611
861,20,37,4,01:55.3,115291
861,20,38,4,01:54.4,114447
861,20,39,4,01:54.5,114505
861,20,40,4,01:58.0,118037
861,20,41,4,02:07.7,127716
861,20,42,4,01:45.3,105323
861,20,43,4,01:43.8,103825
861,20,44,4,01:43.1,103105
861,20,45,4,01:42.5,102529
861,20,46,4,01:41.9,101927
861,20,47,8,02:05.7,125672
861,20,48,12,02:06.6,126567
861,20,49,12,01:42.1,102052
861,20,50,12,01:41.3,101342
861,20,51,12,01:42.6,102551
861,20,52,12,01:42.1,102069
861,20,53,12,01:43.9,103916
861,20,54,12,01:46.8,106767
861,20,55,11,01:44.4,104359
861,20,56,11,01:43.1,103108
861,4,1,5,02:07.4,127439
861,4,2,5,02:07.3,127294
861,4,3,5,02:10.4,130363
861,4,4,7,02:18.2,138201
861,4,5,12,02:32.7,152702
861,4,6,5,02:18.5,138545
861,4,7,5,02:46.0,166043
861,4,8,5,03:03.4,183361
861,4,9,5,52:17.5,3137452
861,4,10,5,02:53.9,173924
861,4,11,5,02:46.2,166236
861,4,12,5,02:45.7,165695
861,4,13,4,02:51.3,171294
861,4,14,3,02:09.4,129415
861,4,15,5,02:23.0,142992
861,4,16,1,02:01.9,121920
861,4,17,1,02:02.1,122119
861,4,18,1,02:01.3,121296
861,4,19,1,02:01.4,121425
861,4,20,1,02:01.3,121322
861,4,21,1,02:01.4,121407
861,4,22,1,02:00.9,120921
861,4,23,1,02:00.7,120723
861,4,24,1,02:00.4,120416
861,4,25,1,02:00.3,120310
861,4,26,1,01:59.9,119883
861,4,27,1,02:00.0,120014
861,4,28,1,01:59.1,119118
861,4,29,1,01:58.7,118679
861,4,30,1,01:58.1,118052
861,4,31,1,01:58.0,118027
861,4,32,1,01:57.2,117215
861,4,33,1,01:56.6,116617
861,4,34,1,01:56.4,116447
861,4,35,1,01:55.8,115785
861,4,36,1,01:55.8,115765
861,4,37,1,01:54.7,114720
861,4,38,1,01:54.4,114380
861,4,39,1,01:54.1,114135
861,4,40,2,01:57.7,117722
861,4,41,3,02:08.4,128355
861,4,42,1,01:46.8,106796
861,4,43,1,01:45.6,105583
861,4,44,1,01:44.6,104618
861,4,45,1,01:43.7,103701
861,4,46,1,01:42.7,102669
861,4,47,1,01:42.3,102334
861,4,48,1,01:42.4,102436
861,4,49,1,01:42.5,102545
861,4,50,1,01:42.2,102159
861,4,51,1,01:41.9,101898
861,4,52,1,01:41.7,101727
861,4,53,1,01:41.7,101680
861,4,54,1,01:41.7,101689
861,4,55,1,01:42.1,102130
861,4,56,1,01:42.1,102118
861,3,1,6,02:09.4,129366
861,3,2,6,02:06.8,126754
861,3,3,6,02:10.1,130115
861,3,4,5,02:14.6,134564
861,3,5,4,02:24.7,144736
861,3,6,9,02:45.4,165373
861,3,7,9,02:35.8,155764
861,3,8,9,03:02.9,182913
861,3,9,9,52:15.7,3135695
861,3,10,9,02:54.0,173980
861,3,11,9,02:47.4,167434
861,3,12,9,02:44.8,164777
861,3,13,14,02:53.2,173243
861,3,14,17,02:26.0,145969
861,3,15,7,02:06.0,126047
861,3,16,4,02:04.3,124296
861,3,17,4,02:04.2,124162
861,3,18,4,02:03.9,123941
861,3,19,4,02:03.7,123679
861,3,20,4,02:03.0,123036
861,3,21,4,02:02.8,122756
861,3,22,4,02:03.1,123071
861,3,23,5,02:04.5,124549
861,3,24,6,02:03.9,123937
861,3,25,7,02:03.9,123915
861,3,26,8,02:06.0,126026
861,3,27,16,02:19.7,139675
861,3,28,15,02:00.7,120728
861,3,29,15,01:59.6,119595
861,3,30,14,01:58.4,118370
861,3,31,14,01:59.1,119095
861,3,32,14,01:58.4,118388
861,3,33,14,01:58.2,118235
861,3,34,14,01:58.5,118509
861,3,35,14,01:58.3,118259
861,3,36,14,01:58.4,118390
861,3,37,14,01:57.0,116965
861,3,38,14,01:55.8,115809
861,3,39,14,01:59.0,118994
861,3,40,14,02:11.6,131554
861,3,41,15,01:47.5,107544
861,3,42,15,01:45.8,105848
861,3,43,15,01:44.7,104726
861,3,44,15,01:44.9,104948
861,3,45,15,01:44.3,104346
861,3,46,15,01:44.8,104825
861,3,47,15,01:43.8,103775
861,3,48,15,01:43.1,103118
861,3,49,15,01:42.7,102653
861,3,50,15,01:42.0,102014
861,3,51,15,01:41.9,101863
861,3,52,15,01:42.1,102078
861,3,53,15,01:42.4,102398
861,3,54,15,01:43.0,102969
861,3,55,14,01:42.2,102171
861,3,56,13,01:42.5,102465
861,813,1,7,02:09.8,129760
861,813,2,7,02:07.3,127289
861,813,3,7,02:10.6,130571
861,813,4,6,02:14.7,134693
861,813,5,5,02:24.2,144173
861,813,6,14,02:54.0,173952
861,813,7,14,02:33.6,153630
861,813,8,14,03:02.9,182870
861,813,9,13,52:12.4,3132375
861,813,10,14,02:54.9,174931
861,813,11,14,02:48.4,168381
861,813,12,14,02:42.5,162475
861,813,13,12,02:48.0,168011
861,813,14,10,02:13.5,133531
861,813,15,17,02:28.8,148795
861,813,16,20,02:24.1,144118
861,813,17,19,02:04.7,124677
861,813,18,19,02:03.8,123755
861,813,19,19,02:03.0,122957
861,813,20,19,02:02.7,122668
861,813,21,19,02:02.2,122207
861,813,22,19,02:02.4,122365
861,813,23,17,02:02.3,122319
861,813,24,17,02:01.7,121739
861,813,25,17,02:01.3,121333
861,813,26,16,02:01.8,121759
861,813,27,15,02:00.9,120855
861,813,28,13,02:00.7,120695
861,813,29,13,01:59.5,119505
861,813,30,13,01:59.0,119014
861,813,31,13,01:58.9,118918
861,813,32,13,01:58.3,118276
861,813,33,13,01:57.5,117512
861,813,34,13,01:57.6,117588
861,813,35,13,01:56.8,116836
861,813,36,13,01:56.0,115985
861,813,37,13,01:55.6,115620
861,813,38,13,01:54.2,114177
861,813,39,13,01:57.8,117773
861,813,40,13,02:06.1,126080
861,813,41,11,01:44.0,103967
861,813,42,11,01:44.6,104583
861,813,43,11,01:43.1,103102
861,813,44,11,01:43.0,103040
861,813,45,11,01:43.1,103136
861,813,46,11,01:43.0,103004
861,813,47,11,01:42.8,102832
861,813,48,10,01:42.9,102912
861,813,49,10,01:42.9,102949
861,813,50,10,01:42.6,102642
861,813,51,10,01:42.2,102237
861,813,52,10,01:42.5,102468
861,813,53,10,01:42.3,102282
861,813,54,11,01:53.2,113177
861,8,1,8,02:10.7,130720
861,8,2,8,02:08.1,128117
861,8,3,8,02:11.7,131713
861,8,4,8,02:14.6,134580
861,8,5,7,02:24.7,144665
861,8,6,13,02:50.4,170353
861,8,7,13,02:33.4,153428
861,8,8,13,03:02.8,182847
861,8,9,14,52:13.1,3133076
861,8,10,13,02:54.2,174185
861,8,11,13,02:48.1,168079
861,8,12,13,02:42.6,162566
861,8,13,16,02:52.4,172351
861,8,14,18,02:25.2,145205
861,8,15,9,02:05.9,125927
861,8,16,6,02:06.5,126522
861,8,17,6,02:03.9,123894
861,8,18,6,02:03.4,123398
861,8,19,6,02:03.0,122960
861,8,20,6,02:03.0,122974
861,8,21,6,02:02.7,122656
861,8,22,6,02:02.9,122913
861,8,23,6,02:03.4,123372
861,8,24,5,02:01.2,121183
861,8,25,5,02:00.9,120902
861,8,26,5,02:01.4,121438
861,8,27,5,02:00.5,120534
861,8,28,5,02:00.2,120158
861,8,29,5,01:59.4,119392
861,8,30,5,01:59.8,119799
861,8,31,5,01:58.5,118544
861,8,32,5,01:57.4,117434
861,8,33,5,01:56.5,116467
861,8,34,5,01:56.1,116140
861,8,35,5,01:55.7,115739
861,8,36,5,01:55.2,115167
861,8,37,5,01:55.2,115194
861,8,38,5,01:55.3,115315
861,8,39,5,01:54.9,114867
861,8,40,5,01:57.6,117561
861,8,41,6,02:12.5,132507
861,8,42,6,01:46.7,106680
861,8,43,6,01:44.9,104884
861,8,44,6,01:44.1,104082
861,8,45,6,01:43.6,103618
861,8,46,6,01:42.6,102648
861,8,47,5,01:43.3,103286
861,8,48,5,01:41.8,101847
861,8,49,5,01:42.4,102425
861,8,50,5,01:41.0,101040
861,8,51,5,01:41.1,101113
861,8,52,5,01:41.6,101550
861,8,53,5,01:40.7,100722
861,8,54,5,01:40.7,100725
861,8,55,5,01:40.8,100752
861,8,56,5,01:41.1,101054
861,155,1,9,02:11.6,131587
861,155,2,9,02:08.0,128004
861,155,3,9,02:12.0,131984
861,155,4,9,02:14.7,134660
861,155,5,9,02:26.9,146926
861,155,6,16,02:49.2,169212
861,155,7,16,02:33.4,153392
861,155,8,16,03:02.5,182494
861,155,9,16,52:12.7,3132679
861,155,10,16,02:55.0,175036
861,155,11,16,02:48.3,168323
861,155,12,16,02:42.5,162536
861,155,13,18,02:50.9,170931
861,155,14,20,02:29.0,148977
861,155,15,15,02:07.1,127135
861,155,16,12,02:06.0,125978
861,155,17,12,02:05.4,125369
861,155,18,13,02:06.8,126786
861,155,19,13,02:04.5,124486
861,155,20,14,02:05.5,125503
861,155,21,15,02:03.9,123931
861,155,22,15,02:02.8,122825
861,155,23,15,02:02.4,122371
861,155,24,15,02:02.3,122307
